"chr","start","end","width","anodev.padj","pattern","Cd8Naive_over_Cd4Naive.log2fc","dmrid"
"chr1",59303151,59303400,250,0.00629978011170631,"CD8+ Hypermethylation DMR",1.21500849156053,43029
"chr1",59396251,59396750,500,0.00274526590940028,"CD8+ Hypermethylation DMR",0.749190031452718,43038
"chr1",59430551,59431200,650,0.00658755951957903,"CD8+ Hypermethylation DMR",1.80731473370333,43045
"chr1",65079701,65080350,650,0.00968757697527948,"CD8+ Hypermethylation DMR",0.877138021250313,43133
"chr1",67800751,67802050,1300,0.00658778525101143,"CD8+ Hypermethylation DMR",0.797310611449381,43179
"chr1",67805401,67805800,400,0.00897760958710231,"CD8+ Hypermethylation DMR",2.11543282789595,43181
"chr1",67936051,67936550,500,0.00183427608277611,"CD8+ Hypermethylation DMR",0.999995992530473,43187
"chr1",85325801,85326150,350,0.0082501388922208,"CD8+ Hypermethylation DMR",1.17584358112814,43323
"chr1",90065151,90065650,500,0.0093517779615977,"CD8+ Hypermethylation DMR",0.879701814570692,43381
"chr1",93032901,93033200,300,0.00910021646035579,"CD8+ Hypermethylation DMR",2.2629932899194,43421
"chr1",93050951,93051250,300,0.00690483094834267,"CD8+ Hypermethylation DMR",2.52350832685352,43422
"chr1",93458051,93459100,1050,3.28477059093967e-05,"CD8+ Hypermethylation DMR",1.31518958904165,43428
"chr1",93802451,93802850,400,0.00174790494854917,"CD8+ Hypermethylation DMR",1.21631210609736,43435
"chr1",94931951,94932300,350,0.0090958969758049,"CD8+ Hypermethylation DMR",2.26298643744088,43452
"chr1",98955151,98955350,200,0.00473741512918582,"CD8+ Hypermethylation DMR",16.6096549013151,43490
"chr1",99364601,99365700,1100,2.47104446433829e-06,"CD8+ Hypermethylation DMR",1.17230764312012,43498
"chr1",105939001,105939400,400,0.00855868715881617,"CD8+ Hypermethylation DMR",1.11547100276994,43551
"chr1",110999301,110999500,200,0.00245030846786566,"CD8+ Hypermethylation DMR",4.16976150635886,43636
"chr1",111190951,111191400,450,0.00476163645846787,"CD8+ Hypermethylation DMR",0.984565860095017,43642
"chr1",112129701,112130450,750,0.000942579039810499,"CD8+ Hypermethylation DMR",0.802960205047175,43660
"chr1",112380401,112380650,250,0.00867506305908453,"CD8+ Hypermethylation DMR",0.882161568662774,43662
"chr1",114874501,114874850,350,0.00845844535371869,"CD8+ Hypermethylation DMR",1.11547177959721,43702
"chr1",117531751,117532100,350,0.00897909238633079,"CD8+ Hypermethylation DMR",1.06412554746662,43755
"chr1",118191901,118192400,500,0.000346099408109697,"CD8+ Hypermethylation DMR",1.45455568236146,43766
"chr1",121260201,121260550,350,5.01623328282953e-05,"CD8+ Hypermethylation DMR",1.56703315887561,43792
"chr1",143751251,143751750,500,0.00577561080214588,"CD8+ Hypermethylation DMR",1.70041474882738,43802
"chr1",150585901,150586100,200,0.00545854787883477,"CD8+ Hypermethylation DMR",3.9998377071539,43852
"chr1",150957901,150958100,200,0.00907050464910439,"CD8+ Hypermethylation DMR",2.11545502238478,43859
"chr1",150978151,150978600,450,0.00846759138467795,"CD8+ Hypermethylation DMR",1.58494252522025,43862
"chr1",154381151,154381950,800,0.000161492035686064,"CD8+ Hypermethylation DMR",0.999995123309096,43915
"chr1",154412901,154413350,450,0.00149784729038622,"CD8+ Hypermethylation DMR",1.40052825048361,43920
"chr1",154433201,154433600,400,0.00862681955282086,"CD8+ Hypermethylation DMR",0.967574762572063,43925
"chr1",154437151,154437950,800,1.47018796716408e-06,"CD8+ Hypermethylation DMR",1.02885129598626,43926
"chr1",154976751,154977150,400,0.00634816353293626,"CD8+ Hypermethylation DMR",1.2801006451441,43941
"chr1",154978101,154979050,950,3.70954468797499e-05,"CD8+ Hypermethylation DMR",1.66835837976138,43942
"chr1",154980851,154982550,1700,0.0019479520031892,"CD8+ Hypermethylation DMR",2.21112258299304,43944
"chr1",154983201,154983850,650,0.00132421470513114,"CD8+ Hypermethylation DMR",2.21295360647568,43945
"chr1",154984451,154985750,1300,1.22194040324804e-08,"CD8+ Hypermethylation DMR",2.97395802664319,43946
"chr1",160588051,160588400,350,0.00910021646035579,"CD8+ Hypermethylation DMR",1.07399639574693,44040
"chr1",161513151,161513600,450,0.00780490984549228,"CD8+ Hypermethylation DMR",1.43608466956458,44076
"chr1",165870151,165870450,300,0.00476163645846787,"CD8+ Hypermethylation DMR",1.16558217595147,44125
"chr1",167428151,167428950,800,0.000272484092433308,"CD8+ Hypermethylation DMR",1.01989468260201,44152
"chr1",167444951,167445950,1000,0.000244091894073738,"CD8+ Hypermethylation DMR",2.25626370728427,44156
"chr1",167459551,167460650,1100,0.00478923323556845,"CD8+ Hypermethylation DMR",1.20218408649868,44164
"chr1",167480301,167480750,450,0.000590197471239347,"CD8+ Hypermethylation DMR",3.16980959160947,44168
"chr1",167480951,167481700,750,0.00479845141386153,"CD8+ Hypermethylation DMR",2.39227362765687,44169
"chr1",167483451,167484100,650,0.000504419224769591,"CD8+ Hypermethylation DMR",2.4020332737921,44170
"chr1",168406701,168407050,350,0.00814187297761591,"CD8+ Hypermethylation DMR",0.99999655721734,44184
"chr1",172371051,172371400,350,0.00708581301052638,"CD8+ Hypermethylation DMR",1.95416821320143,44239
"chr1",172609151,172609800,650,0.00319234057348681,"CD8+ Hypermethylation DMR",1.18441502320058,44243
"chr1",176071301,176071700,400,0.00239110889336079,"CD8+ Hypermethylation DMR",0.97302980691166,44296
"chr1",181120851,181121300,450,0.00569669829699905,"CD8+ Hypermethylation DMR",0.971981951826876,44359
"chr1",183186451,183186850,400,0.00818641616559391,"CD8+ Hypermethylation DMR",0.684136436707974,44396
"chr1",184838601,184839000,400,0.00837581279578834,"CD8+ Hypermethylation DMR",0.658961745776494,44419
"chr1",186251601,186251950,350,0.00630609865817871,"CD8+ Hypermethylation DMR",0.840217398844255,44431
"chr1",197964151,197964550,400,0.00358559588903598,"CD8+ Hypermethylation DMR",0.88069856054022,44542
"chr1",198442801,198443200,400,0.00905561742224356,"CD8+ Hypermethylation DMR",1.40437758211674,44550
"chr1",198603401,198603700,300,0.00554050598114707,"CD8+ Hypermethylation DMR",1.25375079285501,44555
"chr1",198980101,198980400,300,0.00794739361505092,"CD8+ Hypermethylation DMR",0.96604972038682,44569
"chr1",200709401,200709900,500,0.00814187297761591,"CD8+ Hypermethylation DMR",1.76550419576692,44603
"chr1",203483501,203484000,500,2.28262116738512e-06,"CD8+ Hypermethylation DMR",1.68448752588347,44655
"chr1",207004851,207005250,400,0.007556282344482,"CD8+ Hypermethylation DMR",1.24791916105796,44744
"chr1",212844801,212845100,300,0.00705721630006476,"CD8+ Hypermethylation DMR",1.95417222702826,44838
"chr1",212869151,212869850,700,0.000449795884712652,"CD8+ Hypermethylation DMR",0.849754400544338,44840
"chr1",213506751,213507100,350,0.00399254561769024,"CD8+ Hypermethylation DMR",0.760532604932352,44848
"chr1",226668001,226668350,350,0.00776542867475948,"CD8+ Hypermethylation DMR",1.43608787959123,45019
"chr1",228868801,228869100,300,0.0010385205653546,"CD8+ Hypermethylation DMR",2.45939620765949,45055
"chr1",229149001,229149500,500,0.00758450821050351,"CD8+ Hypermethylation DMR",0.807352023796991,45071
"chr1",229250301,229250800,500,0.00897909238633079,"CD8+ Hypermethylation DMR",1.32191511076833,45076
"chr1",229801601,229802000,400,0.000232960654780105,"CD8+ Hypermethylation DMR",1.36499039797596,45094
"chr1",234540951,234541750,800,3.45045470494133e-05,"CD8+ Hypermethylation DMR",1.29544655708437,45180
"chr1",234544301,234545300,1000,1.00317273101312e-06,"CD8+ Hypermethylation DMR",1.57114029270974,45181
"chr1",234899801,234900250,450,0.00638061531625739,"CD8+ Hypermethylation DMR",0.813584331840102,45191
"chr1",239881001,239881350,350,0.000119508588049678,"CD8+ Hypermethylation DMR",4.58467219009592,45266
"chr1",242051051,242051250,200,0.00967424211358295,"CD8+ Hypermethylation DMR",1.51456513500389,45296
"chr1",243447751,243447950,200,0.00606045250481892,"CD8+ Hypermethylation DMR",1.03394522300484,45318
"chr1",246148801,246149150,350,0.00896582447404058,"CD8+ Hypermethylation DMR",1.04063753620747,45374
"chr1",249111301,249111700,400,0.000942579039810499,"CD8+ Hypermethylation DMR",1.80733725659872,45420
"chr2",177901,178950,1050,0.00897909238633079,"CD8+ Hypermethylation DMR",0.780682101909737,45425
"chr2",391601,392050,450,0.00563759245533876,"CD8+ Hypermethylation DMR",0.705255097297502,45426
"chr2",977801,977950,150,0.000510981457815534,"CD8+ Hypermethylation DMR",1.44930423619506,45435
"chr2",4698851,4699200,350,0.00897909238633079,"CD8+ Hypermethylation DMR",0.847994458352454,45485
"chr2",8418551,8419100,550,0.0033115747203948,"CD8+ Hypermethylation DMR",1.15471764665841,45554
"chr2",8445951,8446500,550,0.00203136709217534,"CD8+ Hypermethylation DMR",0.788493616873494,45559
"chr2",8677001,8677400,400,0.00968172112941885,"CD8+ Hypermethylation DMR",0.710491634088144,45578
"chr2",9030201,9030650,450,0.00718906450555061,"CD8+ Hypermethylation DMR",0.654670065685623,45583
"chr2",10465851,10466350,500,0.00988992569732926,"CD8+ Hypermethylation DMR",0.854145414658462,45611
"chr2",12729551,12729950,400,0.00128787069764973,"CD8+ Hypermethylation DMR",1.22826331745693,45648
"chr2",12862251,12862650,400,0.000569348665618424,"CD8+ Hypermethylation DMR",1.75487227386387,45652
"chr2",13038601,13038950,350,0.00668468605351984,"CD8+ Hypermethylation DMR",0.938596436663347,45656
"chr2",23613751,23614350,600,3.08516288246474e-05,"CD8+ Hypermethylation DMR",1.10852010518876,45788
"chr2",27939501,27940350,850,1.55143930291354e-07,"CD8+ Hypermethylation DMR",1.31227060007316,45872
"chr2",28817801,28818150,350,0.000689939047837807,"CD8+ Hypermethylation DMR",1.08406106364862,45896
"chr2",30651001,30651950,950,8.10899792411929e-09,"CD8+ Hypermethylation DMR",1.99997430237603,45936
"chr2",36471001,36471400,400,0.0043062401923371,"CD8+ Hypermethylation DMR",1.37344873161458,46010
"chr2",39990151,39990500,350,0.00560192776598234,"CD8+ Hypermethylation DMR",2.37846268382424,46081
"chr2",46294851,46295400,550,0.000365043745240301,"CD8+ Hypermethylation DMR",0.836992621301098,46164
"chr2",54257051,54257250,200,0.00966003586860984,"CD8+ Hypermethylation DMR",3.80719417494377,46250
"chr2",54326951,54327350,400,0.00361574346640766,"CD8+ Hypermethylation DMR",1.34238470824997,46252
"chr2",58288901,58289600,700,0.00606686793490568,"CD8+ Hypermethylation DMR",1.16473934849014,46303
"chr2",58289851,58290150,300,0.0053235978152434,"CD8+ Hypermethylation DMR",1.58495288281834,46304
"chr2",59541451,59541750,300,0.00494972410744035,"CD8+ Hypermethylation DMR",1.28687501754789,46314
"chr2",60154701,60155100,400,0.00623701831798332,"CD8+ Hypermethylation DMR",1.03652132600773,46326
"chr2",60175201,60175550,350,0.00736379111985327,"CD8+ Hypermethylation DMR",0.951087149321043,46330
"chr2",60638851,60639400,550,0.000977706002569222,"CD8+ Hypermethylation DMR",0.915107907885991,46346
"chr2",62592051,62592400,350,0.00407541225334668,"CD8+ Hypermethylation DMR",1.19554530317534,46376
"chr2",64885101,64885700,600,0.00622790902266989,"CD8+ Hypermethylation DMR",0.925994498233856,46414
"chr2",64927351,64927700,350,0.00658755951957903,"CD8+ Hypermethylation DMR",1.46711463508022,46420
"chr2",65640901,65641550,650,0.00718906450555061,"CD8+ Hypermethylation DMR",0.810518480519234,46448
"chr2",68218751,68218900,150,0.0095273486203826,"CD8+ Hypermethylation DMR",3.8072343597848,46476
"chr2",69923351,69923650,300,0.00537795938769004,"CD8+ Hypermethylation DMR",3.99975656848941,46509
"chr2",78937851,78938150,300,0.00910021646035579,"CD8+ Hypermethylation DMR",2.11544392507208,46609
"chr2",84750901,84751150,250,0.00961766829584182,"CD8+ Hypermethylation DMR",3.80715399139423,46654
"chr2",85679351,85679650,300,0.00837581279578834,"CD8+ Hypermethylation DMR",1.45942129033157,46689
"chr2",95607801,95608000,200,0.000672854156822044,"CD8+ Hypermethylation DMR",17.0246887938879,46760
"chr2",96935801,96936000,200,0.00914761468006679,"CD8+ Hypermethylation DMR",1.40438391856722,46784
"chr2",97081351,97081800,450,0.0011413640432131,"CD8+ Hypermethylation DMR",1.17402383836478,46788
"chr2",98763501,98764000,500,0.00298163701594992,"CD8+ Hypermethylation DMR",2.48535572542859,46811
"chr2",102600501,102600900,400,0.00735852926752486,"CD8+ Hypermethylation DMR",1.13749722839002,46890
"chr2",102618201,102618700,500,0.00460498432528638,"CD8+ Hypermethylation DMR",1.11863782543173,46895
"chr2",106022751,106023100,350,0.00896582447404058,"CD8+ Hypermethylation DMR",1.32191900597541,46930
"chr2",107136301,107136750,450,0.00828588870183048,"CD8+ Hypermethylation DMR",1.79139207097778,46956
"chr2",109553701,109554250,550,0.00211161681421676,"CD8+ Hypermethylation DMR",0.620762385588879,46986
"chr2",109576001,109576600,600,0.0030564972440396,"CD8+ Hypermethylation DMR",0.78482927992754,46991
"chr2",109604401,109605700,1300,4.00066646477626e-12,"CD8+ Hypermethylation DMR",1.67514784310542,47002
"chr2",112940201,112941650,1450,3.91493789767391e-10,"CD8+ Hypermethylation DMR",2.05206049730849,47068
"chr2",114023501,114023800,300,0.00556425569493915,"CD8+ Hypermethylation DMR",1.9175166239728,47099
"chr2",118579301,118579450,150,0.00519703870950432,"CD8+ Hypermethylation DMR",1.78848750789132,47146
"chr2",128436901,128437100,200,0.00854181824937252,"CD8+ Hypermethylation DMR",1.13750082572957,47253
"chr2",129291651,129292450,800,0.00016683954717588,"CD8+ Hypermethylation DMR",1.07038328234788,47267
"chr2",129398551,129399000,450,0.0022143011708466,"CD8+ Hypermethylation DMR",0.986321423325612,47274
"chr2",129667451,129667600,150,0.00668468605351984,"CD8+ Hypermethylation DMR",17.1401651789898,47285
"chr2",136493601,136493950,350,0.00746163429970374,"CD8+ Hypermethylation DMR",0.92282915699295,47367
"chr2",136566851,136567000,150,0.00989973672815446,"CD8+ Hypermethylation DMR",1.20644804757264,47372
"chr2",137119001,137119400,400,0.00965926048990371,"CD8+ Hypermethylation DMR",1.06608353813912,47396
"chr2",144915901,144916250,350,0.00668468605351984,"CD8+ Hypermethylation DMR",1.80733328192413,47467
"chr2",144989251,144989600,350,0.00560192776598234,"CD8+ Hypermethylation DMR",2.37846268382424,47470
"chr2",145020951,145021250,300,0.00910021646035579,"CD8+ Hypermethylation DMR",2.2629932899194,47473
"chr2",145136951,145137450,500,0.00486806364702213,"CD8+ Hypermethylation DMR",1.14542325304326,47481
"chr2",153259351,153259700,350,0.00743711865564314,"CD8+ Hypermethylation DMR",2.32190385791606,47556
"chr2",158316051,158316450,400,0.00234865407532371,"CD8+ Hypermethylation DMR",1.71618982938133,47613
"chr2",158791351,158791650,300,0.00715628177522826,"CD8+ Hypermethylation DMR",2.32188654616763,47623
"chr2",159851051,159851350,300,0.00686426219864991,"CD8+ Hypermethylation DMR",2.52350832685352,47638
"chr2",161333551,161333950,400,0.000715759304329564,"CD8+ Hypermethylation DMR",1.26302863508166,47676
"chr2",161348401,161348800,400,0.00239584654381104,"CD8+ Hypermethylation DMR",1.48541569789912,47678
"chr2",162166401,162166750,350,0.00789813399428488,"CD8+ Hypermethylation DMR",1.55018283169187,47699
"chr2",171366701,171367150,450,0.00893799164612842,"CD8+ Hypermethylation DMR",1.18219495161406,47798
"chr2",182128751,182129200,450,0.00837581279578834,"CD8+ Hypermethylation DMR",1.45941612623812,47947
"chr2",182232751,182232950,200,0.0088635225250055,"CD8+ Hypermethylation DMR",1.90687472611383,47951
"chr2",198711351,198711750,400,0.00584026039457882,"CD8+ Hypermethylation DMR",2.09949775208303,48130
"chr2",198756751,198757200,450,0.000462398443956362,"CD8+ Hypermethylation DMR",3.03555550694526,48137
"chr2",201541751,201542100,350,0.00992774466944114,"CD8+ Hypermethylation DMR",1.3536267094722,48169
"chr2",204596651,204597100,450,0.000252329112184417,"CD8+ Hypermethylation DMR",2.76546829958457,48235
"chr2",204827451,204827800,350,0.00961766829584182,"CD8+ Hypermethylation DMR",1.06608424467552,48258
"chr2",207401551,207402450,900,0.000369475924940925,"CD8+ Hypermethylation DMR",1.30624020204551,48302
"chr2",207847151,207847650,500,0.00702359902099793,"CD8+ Hypermethylation DMR",1.28756907504158,48311
"chr2",213823101,213823450,350,0.00829752039783774,"CD8+ Hypermethylation DMR",2.73687975726618,48357
"chr2",214089351,214089600,250,0.00897909238633079,"CD8+ Hypermethylation DMR",2.11544947371136,48364
"chr2",225275601,225275950,350,0.00315765672243967,"CD8+ Hypermethylation DMR",2.3218877002745,48523
"chr2",228326351,228327150,800,0.00681243246410885,"CD8+ Hypermethylation DMR",1.12551951551621,48552
"chr2",232781651,232782050,400,0.00402834771720964,"CD8+ Hypermethylation DMR",0.970850262547293,48633
"chr2",233190951,233191350,400,0.00391490075988755,"CD8+ Hypermethylation DMR",1.82594800168163,48642
"chr2",233400751,233400950,200,0.00980458139230648,"CD8+ Hypermethylation DMR",1.72245395838872,48644
"chr2",235201101,235201450,350,0.00315144174838982,"CD8+ Hypermethylation DMR",16.4652665105903,48685
"chr2",235217501,235217850,350,0.00687757268243523,"CD8+ Hypermethylation DMR",2.52349938892836,48688
"chr2",235244301,235244950,650,0.000111662482973556,"CD8+ Hypermethylation DMR",1.56935361150941,48691
"chr2",235372851,235373200,350,0.00419509732455996,"CD8+ Hypermethylation DMR",2.04436542986809,48705
"chr2",235399551,235399950,400,0.000149869160989942,"CD8+ Hypermethylation DMR",3.75472721304406,48708
"chr2",238329051,238329450,400,0.00878878731500061,"CD8+ Hypermethylation DMR",0.919377992549689,48750
"chr2",240291251,240291750,500,0.00845312087634265,"CD8+ Hypermethylation DMR",1.21680472424155,48801
"chr2",240320701,240321050,350,0.000516304296936391,"CD8+ Hypermethylation DMR",2.10431340923975,48804
"chr2",242865401,242865850,450,0.00758450821050351,"CD8+ Hypermethylation DMR",0.999995130928887,48827
"chr3",4867401,4867950,550,0.0067436068109415,"CD8+ Hypermethylation DMR",3.03554030688904,48881
"chr3",9818501,9819100,600,0.00658755951957903,"CD8+ Hypermethylation DMR",0.899067836197248,48939
"chr3",9819351,9819800,450,0.00638061531625739,"CD8+ Hypermethylation DMR",3.05877943336476,48940
"chr3",10644801,10645200,400,0.00934896668127176,"CD8+ Hypermethylation DMR",1.11929248484722,48971
"chr3",11675101,11675500,400,0.00475455009287711,"CD8+ Hypermethylation DMR",0.876614999814735,48983
"chr3",12959651,12960450,800,3.45045470494133e-05,"CD8+ Hypermethylation DMR",1.11017701768595,49005
"chr3",15325901,15326550,650,0.0088635225250055,"CD8+ Hypermethylation DMR",0.908572359610436,49047
"chr3",15330351,15330850,500,0.00129929283071704,"CD8+ Hypermethylation DMR",1.25937899204716,49048
"chr3",15335051,15335700,650,0.00136881709211228,"CD8+ Hypermethylation DMR",0.836499057308222,49049
"chr3",15370601,15370850,250,0.00185452065005164,"CD8+ Hypermethylation DMR",1.51095489566605,49055
"chr3",16853901,16854650,750,0.00179069648175435,"CD8+ Hypermethylation DMR",1.74720137099619,49094
"chr3",16873751,16874000,250,0.00953204294299195,"CD8+ Hypermethylation DMR",1.18902896480664,49096
"chr3",17846951,17847350,400,0.00759450464235543,"CD8+ Hypermethylation DMR",1.51935912838651,49111
"chr3",17980251,17980600,350,0.00886471826835651,"CD8+ Hypermethylation DMR",1.26848078113921,49116
"chr3",18456701,18457000,300,0.0081477192023094,"CD8+ Hypermethylation DMR",2.73689201925744,49128
"chr3",19031151,19031500,350,0.00228600984995557,"CD8+ Hypermethylation DMR",2.03950288994099,49161
"chr3",26990601,26990750,150,0.00998776667392319,"CD8+ Hypermethylation DMR",3.90676941504168,49235
"chr3",30517301,30517650,350,0.00615885233377163,"CD8+ Hypermethylation DMR",1.55252771101313,49284
"chr3",30713101,30713550,450,0.0003613141340742,"CD8+ Hypermethylation DMR",0.940291233147958,49291
"chr3",32343901,32344250,350,0.00896582447404058,"CD8+ Hypermethylation DMR",1.95933300915537,49330
"chr3",32993951,32994600,650,0.000575865194197332,"CD8+ Hypermethylation DMR",1.06710952741866,49347
"chr3",32994901,32995650,750,0.000718095908142147,"CD8+ Hypermethylation DMR",0.674228119866912,49348
"chr3",33047651,33048200,550,0.000196448803978137,"CD8+ Hypermethylation DMR",0.999996550089451,49351
"chr3",33049351,33049800,450,0.00213032611465986,"CD8+ Hypermethylation DMR",1.84127885246207,49352
"chr3",33061601,33061800,200,0.00727602703479353,"CD8+ Hypermethylation DMR",3.16984806027149,49354
"chr3",33102051,33102750,700,1.14384235772957e-05,"CD8+ Hypermethylation DMR",1.65819854681708,49360
"chr3",33112701,33113050,350,0.00736107417327976,"CD8+ Hypermethylation DMR",1.31033288856415,49363
"chr3",35694801,35695250,450,0.00263270274885836,"CD8+ Hypermethylation DMR",0.98605709996201,49393
"chr3",38467101,38467350,250,0.00924288574817343,"CD8+ Hypermethylation DMR",3.08736737278562,49442
"chr3",39389101,39389450,350,0.000808603668590241,"CD8+ Hypermethylation DMR",2.85791570269026,49457
"chr3",43322951,43323200,250,0.00897909238633079,"CD8+ Hypermethylation DMR",16.7902254496846,49522
"chr3",43547551,43548200,650,0.00386830675202578,"CD8+ Hypermethylation DMR",0.836497731068647,49528
"chr3",44375551,44375750,200,0.00926136501100163,"CD8+ Hypermethylation DMR",1.66984060627668,49537
"chr3",45920901,45921600,700,0.00484616574883571,"CD8+ Hypermethylation DMR",0.712195177564913,49577
"chr3",45955101,45956500,1400,0.00823385630191985,"CD8+ Hypermethylation DMR",1.45315431246123,49581
"chr3",47022351,47022600,250,0.00935264790855427,"CD8+ Hypermethylation DMR",1.23132014473709,49615
"chr3",48310451,48311250,800,0.00989973672815446,"CD8+ Hypermethylation DMR",1.73178660349616,49635
"chr3",53144301,53144700,400,0.00275193756905958,"CD8+ Hypermethylation DMR",1.25238125258617,49716
"chr3",59548851,59549000,150,0.00844595557561569,"CD8+ Hypermethylation DMR",1.14683884533588,49816
"chr3",59729901,59730200,300,0.00378850856230029,"CD8+ Hypermethylation DMR",4.08721845502552,49825
"chr3",59747001,59747650,650,0.00892476928411055,"CD8+ Hypermethylation DMR",0.641544009320929,49828
"chr3",59815301,59815850,550,0.0073663371119784,"CD8+ Hypermethylation DMR",1.95415215808348,49841
"chr3",59927501,59928250,750,0.00718906450555061,"CD8+ Hypermethylation DMR",0.613449135746858,49846
"chr3",59988851,59989200,350,0.00727602703479353,"CD8+ Hypermethylation DMR",2.05059323993214,49852
"chr3",60046801,60047300,500,0.00770297881170457,"CD8+ Hypermethylation DMR",1.42222214826051,49860
"chr3",71199851,71200200,350,0.00602071847041911,"CD8+ Hypermethylation DMR",1.22238600939411,49986
"chr3",78751301,78751450,150,0.00450569386395547,"CD8+ Hypermethylation DMR",17.0246887938879,50080
"chr3",97634151,97634500,350,0.00724989538286667,"CD8+ Hypermethylation DMR",2.32187962155551,50191
"chr3",105756301,105756550,250,0.00926975974476546,"CD8+ Hypermethylation DMR",3.08736737278562,50254
"chr3",107402351,107402750,400,0.00447288989347361,"CD8+ Hypermethylation DMR",1.63741686777515,50271
"chr3",108486351,108486800,450,1.49381801947679e-06,"CD8+ Hypermethylation DMR",2.5849264339763,50291
"chr3",108548151,108548650,500,0.00026292240631643,"CD8+ Hypermethylation DMR",1.63003643904488,50294
"chr3",108554801,108555150,350,0.00187941971634256,"CD8+ Hypermethylation DMR",1.61296488173052,50295
"chr3",110951001,110951250,250,0.00287620278301626,"CD8+ Hypermethylation DMR",16.4032062433546,50315
"chr3",111470001,111470200,200,0.00724945880846681,"CD8+ Hypermethylation DMR",3.90672902410435,50326
"chr3",112076851,112077650,800,1.6294072468593e-06,"CD8+ Hypermethylation DMR",1.72082806192528,50342
"chr3",113344751,113345350,600,0.0092360661160091,"CD8+ Hypermethylation DMR",0.86789352920543,50373
"chr3",120187201,120187600,400,0.00886471826835651,"CD8+ Hypermethylation DMR",1.04063690074072,50430
"chr3",120477651,120478000,350,0.00419509732455996,"CD8+ Hypermethylation DMR",1.88750316270975,50433
"chr3",123620701,123620950,250,0.00476395090734103,"CD8+ Hypermethylation DMR",16.2877304131248,50478
"chr3",129160201,129160700,500,0.0094637028681389,"CD8+ Hypermethylation DMR",2.72239258071523,50566
"chr3",129311251,129311600,350,0.00925993050834655,"CD8+ Hypermethylation DMR",1.51455910669553,50570
"chr3",140445701,140446350,650,0.00729204880116654,"CD8+ Hypermethylation DMR",1.41501796307451,50695
"chr3",140447101,140447450,350,0.00638032490178957,"CD8+ Hypermethylation DMR",1.27301109442159,50696
"chr3",143021851,143022400,550,0.00965926048990371,"CD8+ Hypermethylation DMR",0.814440805965202,50754
"chr3",156807501,156807950,450,0.00482762908733566,"CD8+ Hypermethylation DMR",0.698171586259995,50896
"chr3",160665351,160665950,600,0.00681315372321188,"CD8+ Hypermethylation DMR",1.10534457679562,50938
"chr3",161122701,161123150,450,0.00606686793490568,"CD8+ Hypermethylation DMR",1.55252390762598,50958
"chr3",170777801,170778150,350,0.00730651979998355,"CD8+ Hypermethylation DMR",2.05059323993214,51024
"chr3",172237551,172238200,650,6.02800419580163e-09,"CD8+ Hypermethylation DMR",3.24784361235105,51068
"chr3",172247651,172248200,550,0.00245030846786566,"CD8+ Hypermethylation DMR",1.14809157772259,51071
"chr3",172459851,172460300,450,0.00537795938769004,"CD8+ Hypermethylation DMR",1.0931048058213,51079
"chr3",177157401,177157550,150,0.00541228702455736,"CD8+ Hypermethylation DMR",3.99987827842567,51116
"chr3",183054301,183054650,350,0.00910021646035579,"CD8+ Hypermethylation DMR",1.04181559303729,51185
"chr3",183296651,183296850,200,0.00647797141972627,"CD8+ Hypermethylation DMR",1.39854449214926,51191
"chr3",183451201,183451800,600,0.00391701286111763,"CD8+ Hypermethylation DMR",0.970848566659918,51195
"chr3",184318301,184318850,550,0.00794739361505092,"CD8+ Hypermethylation DMR",0.934108012199258,51221
"chr3",184324151,184324500,350,0.00437346945972174,"CD8+ Hypermethylation DMR",2.14680788118958,51222
"chr3",184334051,184334500,450,0.0042842377383565,"CD8+ Hypermethylation DMR",0.931609593379574,51223
"chr3",184410901,184411200,300,0.00986490743434034,"CD8+ Hypermethylation DMR",1.1233773981936,51233
"chr3",186888151,186888600,450,0.00294902088432776,"CD8+ Hypermethylation DMR",1.20435370532298,51283
"chr3",189017051,189017400,350,0.00726027592267171,"CD8+ Hypermethylation DMR",2.05059323993214,51356
"chr3",189022551,189023200,650,0.000224830561859916,"CD8+ Hypermethylation DMR",1.9205359597223,51357
"chr3",189667901,189668300,400,0.000491362568844444,"CD8+ Hypermethylation DMR",1.58495200846989,51374
"chr3",193860001,193860200,200,0.0082501388922208,"CD8+ Hypermethylation DMR",1.23878286895955,51405
"chr3",193911201,193911900,700,0.00124391621152875,"CD8+ Hypermethylation DMR",0.809665863861854,51406
"chr3",194209701,194209900,200,0.00924288574817343,"CD8+ Hypermethylation DMR",1.40438391856722,51413
"chr3",195281851,195282450,600,3.61059384429892e-06,"CD8+ Hypermethylation DMR",1.92055188339928,51438
"chr3",196367351,196368950,1600,5.97770137148827e-07,"CD8+ Hypermethylation DMR",2.03844582794206,51464
"chr3",197223751,197223900,150,0.00496541541734516,"CD8+ Hypermethylation DMR",1.78848750789132,51481
"chr4",873501,873850,350,4.47605229334137e-05,"CD8+ Hypermethylation DMR",1.50249380600023,51500
"chr4",7587301,7587650,350,0.00699619414338138,"CD8+ Hypermethylation DMR",1.95416821320143,51608
"chr4",8182101,8182900,800,0.00519703870950432,"CD8+ Hypermethylation DMR",0.636035017150752,51620
"chr4",8201651,8202950,1300,7.14681557684171e-09,"CD8+ Hypermethylation DMR",1.47945549229402,51622
"chr4",8223601,8224050,450,0.00105109919087439,"CD8+ Hypermethylation DMR",2.07035965008946,51627
